User Site ID	NASIS Group Name	obsYear	obsMonth	obsDAY	Current Taxon Name	Current Taxonomic Class	Std Latitude	Std Longitude
F2008MI121F104	12-GRR Points	2008	10	23	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1818889	-86.28175
F2008MI121F107	12-GRR Points	2008	10	23	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1829167	-86.2681111
F2008MI121F108	12-GRR Points	2008	10	23	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.1831111	-86.2633611
F2008MI121F110	12-GRR Points	2008	10	23	Plainfield	Mixed, mesic Typic Udipsamments	43.1728611	-86.2673056
F2008MI121F111	12-GRR Points	2008	10	23	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1703333	-86.2716944
F2008MI121F114	12-GRR Points	2008	10	23	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1698611	-86.2821944
F2008MI121F115	12-GRR Points	2008	10	23	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.1735	-86.2534722
F2008MI121F117	12-GRR Points	2008	10	27	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1743611	-86.2428333
F2008MI121F119	12-GRR Points	2008	10	27	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.17725	-86.2353333
F2008MI121F121	12-GRR Points	2008	10	27	Plainfield	Mixed, mesic Typic Udipsamments	43.1921944	-86.2288333
F2008MI121F126	12-GRR Points	2008	10	27	Plainfield	Mixed, mesic Typic Udipsamments	43.2089444	-86.2154167
F2008MI121F130	12-GRR Points	2008	10	29	Plainfield	Mixed, mesic Spodic Udipsamments	43.2105833	-86.1850833
F2008MI121F133	12-GRR Points	2008	10	29	Plainfield	Mixed, mesic Typic Udipsamments	43.1844722	-86.1874444
F2008MI121F134	12-GRR Points	2008	10	29	Brems	Mixed, mesic Oxyaquic Udipsamments	43.1710556	-86.1973056
F2008MI121F154	12-GRR Points	2008	10	30	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.20175	-86.1712222
F2008MI121F161	12-GRR Points	2008	11	5	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2305833	-86.0373611
F2008MI121F163	12-GRR Points	2008	11	5	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.2146667	-86.0481111
F2008MI121F164	12-GRR Points	2008	11	5	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2140556	-86.0525
F2008MI121F166	12-GRR Points	2008	11	5	Plainfield	Mixed, mesic Typic Udipsamments	43.2294444	-86.0795278
F2008MI121F167	12-GRR Points	2008	11	5	Plainfield	Mixed, mesic Typic Udipsamments	43.2290833	-86.07925
F2008MI121F168	12-GRR Points	2008	11	5	Plainfield	Mixed, mesic Typic Udipsamments	43.2278333	-86.07975
F2008MI121F170	12-GRR Points	2008	11	6	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2381944	-86.06725
F2008MI121F178	12-GRR Points	2008	11	6	Plainfield	Mixed, mesic Spodic Udipsamments	43.2112222	-86.1651389
F2008MI121F181	12-GRR Points	2008	11	6	Plainfield	Mixed, mesic Typic Udipsamments	43.1616944	-86.2410556
F2008MI121F193	12-GRR Points	2008	11	13	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1561944	-86.0856667
F2008MI121F204	12-GRR Points	2008	11	14	SND	Sandy over loamy, mixed, mesic Entic Haplorthods	43.1556944	-86.0870556
F2007MI121T027-01	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.26025	-86.3514444
F2007MI121T027-02	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2605556	-86.3508611
F2007MI121T027-03	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2608056	-86.3499167
F2007MI121T027-04	12-GRR Points	2007	5	21	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.2604167	-86.3494722
F2007MI121T027-05	12-GRR Points	2007	5	21	Plainfield	Mixed, mesic Typic Udipsamments	43.2599722	-86.3489167
F2007MI121T027-06	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2595	-86.3485
F2007MI121T027-07	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2590556	-86.3478889
2007MI121T02708	12-GRR Points	2007	5	21	Kaleva	Sandy, isotic, mesic Typic Haplorthods	43.2584722	-86.3476389
F2007MI121T027-09	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2580278	-86.3474444
F2007MI121T027-10	12-GRR Points	2007	5	21	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2574444	-86.3474167
F2008MI121T030-01	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3405278	-86.3228889
F2008MI121T030-02	12-GRR Points	2008	7	28	Northshore	Mixed, mesic Typic Udipsamments	43.3399167	-86.3226667
F2008MI121T030-03	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3397222	-86.3220278
F2008MI121T030-04	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3395556	-86.32125
F2008MI121T030-05	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3391111	-86.3215
F2008MI121T030-06	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3388611	-86.3221944
F2008MI121T030-07	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3384722	-86.3225833
F2008MI121T030-08	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.338	-86.3228056
F2008MI121T030-09	12-GRR Points	2008	7	28	Plainfield	Mixed, mesic Typic Udipsamments	43.3376111	-86.3231389
F2008MI121T030-10	12-GRR Points	2008	7	28	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.3371389	-86.3233889
2009MI139T01701	12-GRR Points	2009	6	9	Brems	Mixed, mesic Oxyaquic Udipsamments	42.9863611	-86.0287222
2009MI139T01702	12-GRR Points	2009	6	9	Brems	Mixed, mesic Oxyaquic Udipsamments	42.9860833	-86.0286944
2009MI139T01703	12-GRR Points	2009	6	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	42.9858056	-86.02875
2009MI139T01704	12-GRR Points	2009	6	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	42.9855556	-86.02875
2009MI139T01705	12-GRR Points	2009	6	9	Plainfield	Mixed, mesic Typic Udipsamments	42.98525	-86.0287222
2009MI139T017-06	12-GRR Points	2009	6	9	Brems	Mixed, mesic Oxyaquic Udipsamments	42.9849444	-86.0287778
2009MI139T01707	12-GRR Points	2009	6	9	Plainfield	Mixed, mesic Typic Udipsamments	42.9847222	-86.0288611
2009MI139T01708	12-GRR Points	2009	6	9	Plainfield	Mixed, mesic Typic Udipsamments	42.9844167	-86.0288333
2009MI139T01709	12-GRR Points	2009	6	9	Brems	Mixed, mesic Oxyaquic Udipsamments	42.9841667	-86.0286944
2009MI139T01710	12-GRR Points	2009	6	9	Brems	Mixed, mesic Oxyaquic Udipsamments	42.9838611	-86.0285556
2007MI139T03901	12-GRR Points	2007	7	12	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.0228611	-86.0467778
2007MI139T039-02	12-GRR Points	2007	7	12	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.0226111	-86.0475833
2007MI139T039-03	12-GRR Points	2007	7	12	Plainfield	Mixed, mesic Typic Udipsamments	43.0221111	-86.0483611
2007MI139T039-04	12-GRR Points	2007	7	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.0219722	-86.0493333
2007MI139T039-05	12-GRR Points	2007	7	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.0216667	-86.0504722
2007MI139T03906	12-GRR Points	2007	7	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.0213056	-86.0513611
2007MI139T039-07	12-GRR Points	2007	7	12	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.0205833	-86.05225
2007MI139T039-08	12-GRR Points	2007	7	12	Plainfield - gravelly substratum	Mixed, mesic Typic Udipsamments	43.0202222	-86.0531111
2007MI139T03909	12-GRR Points	2007	7	12	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.0197222	-86.0539167
2007MI139T039-10	12-GRR Points	2007	7	12	Grattan - banded substratum	Sandy, mixed, mesic Entic Haplorthods	43.0202222	-86.0546944
2007MI139F046	12-GRR Points	2007	7	20	Covert - fine sand	Sandy, mixed, mesic Oxyaquic Haplorthods	42.9376389	-86.0914167
F2007MI121F024	12-GRR Points	2007	8	9	Grattan - buried	Sandy, mixed, mesic Entic Haplorthods	43.2026389	-86.2611667
F2007MI121F002	12-GRR Points	2007	4	2	Plainfield	Mixed, mesic Typic Udipsamments	43.3200278	-86.2893056
F2007MI121F025	12-GRR Points	2007	8	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.1978333	-86.2837222
F2007MI121F056	12-GRR Points	2007	10	29	Plainfield	Mixed, mesic Spodic Udipsamments	43.4054444	-86.3956944
F2007MI121F057	12-GRR Points	2007	10	29	Coloma	Mixed, mesic Lamellic Udipsamments	43.4200833	-86.3961389
F2007MI121F058	12-GRR Points	2007	10	29	Plainfield	Mixed, mesic Typic Udipsamments	43.3815278	-86.4059167
F2007MI121F069	12-GRR Points	2007	10	30	Coloma	Mixed, mesic Lamellic Udipsamments	43.3962778	-86.3439167
F2007MI121F070	12-GRR Points	2007	10	30	Plainfield	Mixed, mesic Typic Udipsamments	43.3925556	-86.3455556
F2007MI121F073	12-GRR Points	2007	10	31	Plainfield	Mixed, mesic Typic Udipsamments	43.3924722	-86.3098333
F2007MI121F084	12-GRR Points	2007	11	13	Plainfield	Mixed, mesic Typic Udipsamments	43.3753611	-86.3646944
F2008MI121F004	12-GRR Points	2008	4	8	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2967222	-86.2494722
F2008MI121F008	12-GRR Points	2008	4	8	Plainfield	Mixed, mesic Spodic Udipsamments	43.2896111	-86.2136389
F2008MI121F009	12-GRR Points	2008	4	8	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.28675	-86.1661944
F2008MI121F124	12-GRR Points	2008	10	27	Plainfield	Mixed, mesic Typic Udipsamments	43.1974167	-86.2172222
F2008MI121F129	12-GRR Points	2008	10	29	Plainfield	Mixed, mesic Spodic Udipsamments	43.2055278	-86.1923889
F2008MI121F165	12-GRR Points	2008	11	5	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.2166389	-86.0777222
F2008MI121T004-01	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2858889	-86.0618333
F2008MI121T004-02	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.286	-86.06125
F2008MI121T004-03	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2858333	-86.0607222
F2008MI121T004-04	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Spodic Udipsamments	43.2858611	-86.0601389
F2008MI121T004-05	12-GRR Points	2008	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2858056	-86.0595556
F2008MI121T004-06	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Spodic Udipsamments	43.2858611	-86.0590556
F2008MI121T004-07	12-GRR Points	2008	4	9	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.2858611	-86.0585278
F2008MI121T004-08	12-GRR Points	2008	4	9	Grattan - gravelly substratum	Sandy, mixed, mesic Entic Haplorthods	43.2859722	-86.058
F2008MI121T004-09	12-GRR Points	2009	4	9	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2859444	-86.0573611
F2008MI121T004-10	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Spodic Udipsamments	43.2861111	-86.0568333
F2008MI121T003-01	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2623611	-86.1628333
F2008MI121T003-02	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2622222	-86.1632778
F2008MI121T003-03	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.26225	-86.1638056
F2008MI121T003-04	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2619167	-86.1643333
F2008MI121T003-05	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2618056	-86.1646944
F2008MI121T003-06	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2616389	-86.1652222
F2008MI121T003-07	12-GRR Points	2008	4	9	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2615278	-86.1656389
F2008MI121T003-08	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2615556	-86.1661111
F2008MI121T003-09	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2614167	-86.1665
F2008MI121T003-10	12-GRR Points	2008	4	9	Plainfield	Mixed, mesic Typic Udipsamments	43.2613056	-86.1668889
F2007MI121T024-01	12-GRR Points	2007	5	16	Plainfield	Mixed, mesic Spodic Udipsamments	43.3519444	-86.3951944
F2007MI121T024-02	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Lamellic Udipsamments	43.3519722	-86.3955833
F2007MI121T024-03	12-GRR Points	2007	5	16	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.352	-86.3959444
F2007MI121T024-04	12-GRR Points	2007	5	16	Plainfield	Mixed, mesic Spodic Udipsamments	43.3519444	-86.3961944
F2007MI121T024-05	12-GRR Points	2007	5	16	Plainfield	Mixed, mesic Typic Udipsamments	43.3519444	-86.3964722
F2007MI121T024-06	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Spodic Udipsamments	43.3519722	-86.3968611
F2007MI121T024-07	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Lamellic Udipsamments	43.3520278	-86.3971389
F2007MI121T024-08	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Lamellic Udipsamments	43.3519167	-86.3974444
F2007MI121T024-09	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Spodic Udipsamments	43.3519167	-86.39775
F2007MI121T024-10	12-GRR Points	2007	5	16	Coloma	Mixed, mesic Spodic Udipsamments	43.3518333	-86.398
F2007MI121T060-01	12-GRR Points	2007	10	25	Coloma	Mixed, mesic Lamellic Udipsamments	43.4183056	-86.42175
F2007MI121T060-02	12-GRR Points	2007	10	25	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4115278	-86.4068889
F2007MI121T060-03	12-GRR Points	2007	10	25	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.4151944	-86.3993889
F2007MI121T060-04	12-GRR Points	2007	10	25	Benona - gravelly substratum	Sandy, mixed, mesic Lamellic Haplorthods	43.4124167	-86.3960278
F2007MI121T060-05	12-GRR Points	2007	10	25	Plainfield	Mixed, mesic Typic Udipsamments	43.3833889	-86.40025
F2007MI121T060-06	12-GRR Points	2007	10	25	Plainfield	Mixed, mesic Typic Udipsamments	43.3842778	-86.4021111
F2007MI121T060-07	12-GRR Points	2007	10	25	Plainfield	Mixed, mesic Typic Udipsamments	43.38475	-86.4191111
F2009MI117F007	12-GRR Points	2009	10	26	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.45875	-85.5219444
2009MI117F008	12-GRR Points	2009	10	26	Houghton	Euic, mesic Typic Haplosaprists	43.4493056	-85.4575556
F2009MI117F009	12-GRR Points	2009	10	26	Ottokee	Mixed, mesic Aquic Udipsamments	43.4520833	-85.4539722
F2009MI117F010	12-GRR Points	2009	10	26	Tuscola - SPD	Fine-loamy, mixed, mesic Aquic Hapludalfs	43.4535	-85.3021111
F2009MI117F011	12-GRR Points	2009	10	27	Kingsville	Mixed, mesic Mollic Psammaquents	43.4476111	-85.4475833
F2009MI121F198	12-GRR Points	2009	10	29	Brethren	Sandy, mixed, mesic Oxyaquic Haplorthods	43.2437222	-86.1458333
F2009MI121F199	12-GRR Points	2009	10	29	Pipestone	Sandy, mixed, mesic Typic Endoaquods	43.3545833	-86.1746111
F2009MI121F209	12-GRR Points	2009	11	10	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.46075	-86.2460833
F2009MI121F210	12-GRR Points	2009	11	10	Morocco	Mixed, mesic Aquic Udipsamments	43.4645278	-86.2258333
F2009MI121F216	12-GRR Points	2009	11	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4313056	-86.3016667
F2009MI121F217	12-GRR Points	2009	11	12	Wixom	Sandy, mixed, mesic Alfic Epiaquods	43.4398333	-86.2986389
F2009MI121F218	12-GRR Points	2009	11	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4558611	-86.1073889
F2009MI121F219	12-GRR Points	2009	11	12	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.4654167	-86.1093611
F2009MI121F220	12-GRR Points	2009	11	12	Brems	Mixed, mesic Oxyaquic Udipsamments	43.4215833	-86.1067778
F2009MI121F221	12-GRR Points	2009	11	12	Muskegon - stratified substratum	Sandy over loamy, mixed, active, mesic Oxyaquic Hapludalfs	43.4163056	-86.0759722
F2009MI121F222	12-GRR Points	2009	11	13	Skocelas	Coarse-loamy, mixed, mesic Aquic Arenic Glossudalfs	43.4495	-86.0925833
F2009MI121F223	12-GRR Points	2009	11	13	Plainfield	Mixed, mesic Spodic Udipsamments	43.4120833	-86.1019167
F2009MI121F224	12-GRR Points	2009	11	13	SND	Mixed, mesic Lamellic Udipsamments	43.4079167	-86.0863056
F2009MI121F225	12-GRR Points	2009	11	13	Rimer	Coarse-loamy, mixed, mesic Typic Argiaquolls	43.4221667	-86.0508333
F2009MI121F226	12-GRR Points	2009	11	17	Plainfield - dune	Mixed, mesic Typic Udipsamments	43.2541389	-86.3526667
F2009MI121F227	12-GRR Points	2009	11	18	Plainfield - high ecological site	Mixed, mesic Typic Udipsamments	43.2524722	-86.3483056
F2009MI121F229	12-GRR Points	2009	11	23	Plainfield	Mixed, mesic Typic Udipsamments	43.125	-86.2642222
F2008MI121T051-01	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Spodic Udipsamments	43.29475	-86.2310833
F2008MI121T051-02	12-GRR Points	2008	9	3	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.294	-86.2311667
F2008MI121T051-03	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Spodic Udipsamments	43.2932222	-86.2311667
F2008MI121T051-04	12-GRR Points	2008	9	3	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2925556	-86.2310556
F2008MI121T051-05	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Typic Udipsamments	43.2918056	-86.2310833
F2008MI121T051-06	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Typic Udipsamments	43.2910278	-86.2313889
F2008MI121T051-07	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Spodic Udipsamments	43.2903611	-86.2312778
F2008MI121T051-08	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Spodic Udipsamments	43.2896667	-86.2312222
F2008MI121T051-09	12-GRR Points	2008	9	3	Plainfield	Mixed, mesic Spodic Udipsamments	43.2888611	-86.23125
F2008MI121T051-10	12-GRR Points	2008	9	3	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2881667	-86.2312778
2008MI139T02201	12-GRR Points	2008	5	8	Plainfield - very gravelly substratum	Mixed, mesic Spodic Udipsamments	43.0340833	-86.1086111
2008MI139T02202	12-GRR Points	2008	5	8	Plainfield	Mixed, mesic Typic Udipsamments	43.0345	-86.1089444
2008MI139T02203	12-GRR Points	2009	11	30	Plainfield	Mixed, mesic Typic Udipsamments	43.035	-86.1093333
2008MI139T02204	12-GRR Points	2008	5	8	Plainfield	Mixed, mesic Typic Udipsamments	43.0353611	-86.1099444
2008MI139T02205	12-GRR Points	2008	5	8	Coloma - deep lamellae	Mixed, mesic Lamellic Udipsamments	43.0358056	-86.1103333
2008MI139T02206	12-GRR Points	2009	11	30	Coloma	Mixed, mesic Lamellic Udipsamments	43.0364167	-86.1107778
2008MI139T02207	12-GRR Points	2008	5	8	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.0368056	-86.1113889
2008MI139T02208	12-GRR Points	2008	5	8	Plainfield	Mixed, mesic Spodic Udipsamments	43.0371667	-86.1117778
2008MI139T02209	12-GRR Points	2008	5	8	Plainfield	Mixed, mesic Typic Udipsamments	43.0376111	-86.1119722
2008MI139T02210	12-GRR Points	2009	11	30	Plainfield	Mixed, mesic Typic Udipsamments	43.03825	-86.11225
F2008MI121T06401	12-GRR Points	2008	10	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.2221667	-86.0679722
F2008MI121T06402	12-GRR Points	2008	10	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.2221667	-86.0691389
F2008MI121T06403	12-GRR Points	2008	10	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2219167	-86.0702222
F2008MI121T06404	12-GRR Points	2008	10	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2214444	-86.0711944
F2008MI121T06405	12-GRR Points	2008	10	31	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2208611	-86.0718333
F2008MI121T06406	12-GRR Points	2008	10	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2210556	-86.0730833
F2008MI121T06407	12-GRR Points	2008	10	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2213333	-86.07425
F2008MI121T06408	12-GRR Points	2008	10	31	Brems	Mixed, mesic Oxyaquic Udipsamments	43.221	-86.07525
F2008MI121T06409	12-GRR Points	2008	10	31	Plainfield	Mixed, mesic Typic Udipsamments	43.2210556	-86.0764167
F2008MI121T06410	12-GRR Points	2008	10	31	Plainfield	Mixed, mesic Spodic Udipsamments	43.221	-86.0777778
F2008MI121T06601	12-GRR Points	2008	11	4	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.23475	-86.0610556
F2008MI121T06602	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Typic Udipsamments	43.2343611	-86.0614167
F2008MI121T06603	12-GRR Points	2008	11	4	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.23375	-86.06175
F2008MI121T06604	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Typic Udipsamments	43.2331667	-86.0615556
F2008MI121T06605	12-GRR Points	2008	11	4	Brems	Mixed, mesic Oxyaquic Udipsamments	43.2326667	-86.062
F2008MI121T06606	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Spodic Udipsamments	43.232	-86.0618889
F2008MI121T06607	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Typic Udipsamments	43.2314722	-86.0621389
F2008MI121T06608	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Typic Udipsamments	43.2308611	-86.0623889
F2008MI121T06609	12-GRR Points	2008	11	4	Grattan	Sandy, mixed, mesic Entic Haplorthods	43.2302778	-86.0623056
F2008MI121T06610	12-GRR Points	2008	11	4	Plainfield	Mixed, mesic Spodic Udipsamments	43.2296389	-86.0630833
F2008MI121T06901	12-GRR Points	2008	11	13	Chelsea	Mixed, mesic Spodic Udipsamments	43.1550278	-86.0854722
F2008MI121T06902	12-GRR Points	2008	11	13	Benona - fine sand	Sandy, mixed, mesic Lamellic Haplorthods	43.1559444	-86.0849167
F2008MI121T06903	12-GRR Points	2008	11	13	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.1567222	-86.0841944
F2008MI121T06904	12-GRR Points	2008	11	13	Benona	Sandy, mixed, mesic Lamellic Haplorthods	43.1578056	-86.0836944
F2008MI121T06905	12-GRR Points	2008	11	13	Coloma	Mixed, mesic Spodic Udipsamments	43.1581389	-86.0825278
F2008MI121T06906	12-GRR Points	2008	11	13	Coloma - MWD	Mixed, mesic Oxyaquic Udipsamments	43.1589167	-86.0812778
F2008MI121T06907	12-GRR Points	2008	11	13	Covert	Sandy, mixed, mesic Oxyaquic Haplorthods	43.1591111	-86.0798889
F2008MI121T06908	12-GRR Points	2008	11	13	Brems	Mixed, mesic Oxyaquic Udipsamments	43.1597778	-86.0789167
F2008MI121T06909	12-GRR Points	2008	11	13	Brems	Mixed, mesic Oxyaquic Udipsamments	43.1598056	-86.0776389
F2008MI121T06910	12-GRR Points	2008	11	13	Brems	Mixed, mesic Oxyaquic Udipsamments	43.1606944	-86.0781944
F2007MI121T034-01	12-GRR Points	2007	7	16	Brethren - fine sand	Sandy, mixed, mesic Oxyaquic Haplorthods	43.4505278	-86.4441944
F2007MI121T034-02	12-GRR Points	2007	7	16	Healylake - fine sand	Sandy, mixed, mesic, ortstein Oxyaquic Haplorthods	43.4507222	-86.4441389
F2007MI121T034-03	12-GRR Points	2007	7	16	Brems	Mixed, mesic Oxyaquic Udipsamments	43.4508056	-86.4444167
F2007MI121T034-04	12-GRR Points	2007	7	16	Brems	Mixed, mesic Oxyaquic Udipsamments	43.4509444	-86.4441944
F2007MI121T034-05	12-GRR Points	2007	7	16	Epworth	Sandy, mixed, mesic Entic Haplorthods	43.4511667	-86.4441389
